roles,companies,locations,experience,skills,Dates,PresentDate,salary
Associate Professor Pharmacy,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Associate Professor Law,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Library Staff,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Humanities,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Naturopathy,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Yoga,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Journalism,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisoryjournalism,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Mass communication,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymass communication,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Radiation Technology,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor physiotherapy,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisoryphysiotherapy,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Education,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Interior Design,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Fashion Design,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisoryfashion,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Food and biotech,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Agriculture,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Homeopathy,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Ayurveda,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Medical LAB Technology,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Biotech,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Civil,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Electronics,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Computer Science,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorycomputer,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Commerce,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Management,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymanagement,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Pharmacy,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Law,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Dance Teacher,Jayoti Vidyapeeth Womens University,Jaipur,1-4 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Sports Teacher(Female),Jayoti Vidyapeeth Womens University,Jaipur,1-4 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingmentoringtraining,30+ Days Ago,24-11-2024,Not disclosed
Warden(Female only) For girls hostel,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,WardenhostelsafetyhygieneguardGuarding,30+ Days Ago,24-11-2024,Not disclosed
Front Office Associate,Jayoti Vidyapeeth Womens University,Jaipur,1-3 Yrs,dictationstenographerexecutiveShorthandsecretarytypingpersonal assistantsten,30+ Days Ago,24-11-2024,Not disclosed
Computer Operator,Jayoti Vidyapeeth Womens University,Jaipur,1-3 Yrs,dictationstenographerexecutiveShorthandsecretarytypingpersonal assistantsten,30+ Days Ago,24-11-2024,Not disclosed
Counselor,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Personal Assistant,Jayoti Vidyapeeth Womens University,Jaipur,1-3 Yrs,dictationexecutivesecretarytypingpersonal assistantAssistancePersonalPersonal assistance,30+ Days Ago,24-11-2024,Not disclosed
Personal Secretary,Jayoti Vidyapeeth Womens University,Jaipur,2-5 Yrs,dictationexecutivesecretarytypingpersonal assistantPersonalPersonal assistanceAssistance,30+ Days Ago,24-11-2024,Not disclosed
Hospital incharge Homeopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-7 Yrs,AccountingFinanceLegalinchargehospitalHomeopathy,30+ Days Ago,24-11-2024,Not disclosed
Nurse Homeopathy,Jayoti Vidyapeeth Womens University,Jaipur,2-6 Yrs,Nurse.NursingNICUMedicalpatient careHomeopathy,30+ Days Ago,24-11-2024,Not disclosed
Medical officer Homeopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical Officer.HomeopathyMedical,30+ Days Ago,24-11-2024,Not disclosed
Doctor Homeopathy,Jayoti Vidyapeeth Womens University,Jaipur,5-8 Yrs,R&DpatientHealthcareMedicalmedicineconsultHomeopathyConsulting,30+ Days Ago,24-11-2024,Not disclosed
Hospital incharge Ayurdeva,Jayoti Vidyapeeth Womens University,Jaipur,3-7 Yrs,AccountingFinanceLegalinchargehospital,30+ Days Ago,24-11-2024,Not disclosed
Nurse Ayurdeva,Jayoti Vidyapeeth Womens University,Jaipur,2-6 Yrs,Nurse.NursingNICUMedicalpatient care,30+ Days Ago,24-11-2024,Not disclosed
Medical officer Ayurdeva,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical Officer.Medical,30+ Days Ago,24-11-2024,Not disclosed
Doctor Ayurdeva,Jayoti Vidyapeeth Womens University,Jaipur,5-8 Yrs,R&DpatientHealthcareMedicalmedicineconsultConsultingPatient care,30+ Days Ago,24-11-2024,Not disclosed
Hospital incharge Naturopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-7 Yrs,AccountingFinanceLegalinchargehospitalNaturopathy,30+ Days Ago,24-11-2024,Not disclosed
Nurse Naturopathy,Jayoti Vidyapeeth Womens University,Jaipur,2-6 Yrs,Nurse.NursingNICUMedicalpatient careNaturopathy,30+ Days Ago,24-11-2024,Not disclosed
Medical officer Naturopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical Officer.MedicalNaturopathy,30+ Days Ago,24-11-2024,Not disclosed
Doctor Naturopathy,Jayoti Vidyapeeth Womens University,Jaipur,5-8 Yrs,R&DpatientHealthcareMedicalmedicineconsultConsultingR,30+ Days Ago,24-11-2024,Not disclosed
Hospital Incharge Yoga,Jayoti Vidyapeeth Womens University,Jaipur,3-7 Yrs,AccountingFinanceLegalinchargehospitalYoga,30+ Days Ago,24-11-2024,Not disclosed
Nurse Yoga,Jayoti Vidyapeeth Womens University,Jaipur,2-6 Yrs,Nurse.NursingNICUMedicalpatient careYoga,30+ Days Ago,24-11-2024,Not disclosed
Medical Officer Yoga,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical Officer.MedicalYoga,30+ Days Ago,24-11-2024,Not disclosed
Yoga Doctor,Jayoti Vidyapeeth Womens University,Jaipur,5-8 Yrs,R&DpatientHealthcareMedicalmedicineconsultConsultingPatient care,30+ Days Ago,24-11-2024,Not disclosed
Hospital Incharge Allopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-7 Yrs,AccountingFinanceLegalinchargehospital,30+ Days Ago,24-11-2024,Not disclosed
Nurses Allopathy,Jayoti Vidyapeeth Womens University,Jaipur,2-6 Yrs,Nurse.NursingNICUMedicalpatient care,30+ Days Ago,24-11-2024,Not disclosed
Medical Officer Allopathy,Jayoti Vidyapeeth Womens University,Jaipur,3-6 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical Officer.Medical,30+ Days Ago,24-11-2024,Not disclosed
Doctors Allopathy,Jayoti Vidyapeeth Womens University,Jaipur,5-8 Yrs,R&DpatientHealthcareMedicalmedicineconsultRConsulting,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Mechanical Engineering,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Mechanical Engineering,Nuva College Of Engineering And Technology,Nagpur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Civil Engineering,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCivilTraining,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Civil Engineering,Nuva College Of Engineering And Technology,Nagpur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingCivil,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Electronics & Telecommunication,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdvisoryElectronics,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Electronics & Telecommunication,Nuva College Of Engineering And Technology,Nagpur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTelecommunicationTraining,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Electronics Engineering,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingLecturer activitiesEngineering,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Electronics Engineering,Nuva College Of Engineering And Technology,Nagpur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdvisoryElectronics,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Information Technology,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Computer Engineering,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor Computer Engineering,Nuva College Of Engineering And Technology,Nagpur,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingComputer EngineeringEngineering,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Engineering Mechanics,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMechanicsLecturer activities,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Chemistry,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingChemistry,30+ Days Ago,24-11-2024,Not disclosed
Lecturer Physics,Nuva College Of Engineering And Technology,Nagpur,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingLecturer activitiesMentoring,30+ Days Ago,24-11-2024,Not disclosed
PHP & Node.js Developer,School Alarm,"Patna, New Delhi",3-8 Yrs,schemarestserverfullstack developmentweb applicationsoftware testingscalabilitymicroservices,30+ Days Ago,24-11-2024,Not disclosed
Website Management Executive / Manager,Illuminateminds,Noida,3-6 Yrs,Social media marketingPPCSEMHTMLSEODigital marketingPhotoshopMedia planning,30+ Days Ago,24-11-2024,Not disclosed
Sales Executives,Pathrose Paruthuvayalil Group,Kochi,1-6 Yrs,Front Office ExecutiveCorporateHealthcareSales ExecutiveManaging DirectorRoomSales executive activitiesManagement,30+ Days Ago,24-11-2024,Not disclosed
Analyst (Band B1/B2),Imurgence,Gurgaon,3-5 Yrs,Computer sciencecontinuous integrationInterpersonal skillsAutomation testingArchitectureBusiness AnalystFinancial InstrumentsAgile,30+ Days Ago,24-11-2024,Not disclosed
Sr. Manager Analytics & Insights,Imurgence,"Kolkata, Jamshedpur",4-7 Yrs,Supply chainComputer scienceOperations researchSimulationRDBMSPostgresqlMySQLInstrumentation,30+ Days Ago,24-11-2024,Not disclosed
Manager Analytics & Insight,Imurgence,"Kolkata, Jamshedpur",3-5 Yrs,Supply chainComputer scienceOperations researchSimulationRDBMSPostgresqlMySQLMATLAB,30+ Days Ago,24-11-2024,Not disclosed
Staff (Alumni),Woodstock School,Mysuru,5-10 Yrs,Network supportNetworkingStrategic planningFund raisingAdvisoryPlanningStaffing,30+ Days Ago,24-11-2024,Not disclosed
Sr . Sales Executive,PAN India Food Solutions,Kolkata,5-10 Yrs,Lead generationSenior Sales ExecutiveGenerationSalesSeniorSales executive activitiesSR,30+ Days Ago,24-11-2024,Not disclosed
Laboratory Attendant (Zoology),Asutosh College,Kolkata,1-3 Yrs,ComplianceZoologyBiologyResearchData entryData,30+ Days Ago,24-11-2024,Not disclosed
Laboratory Attendant (Botany),Asutosh College,Kolkata,1-3 Yrs,ChemicalComplianceBotanyBiologyResearchMonitoringData entryData,30+ Days Ago,24-11-2024,Not disclosed
Laboratory Attendant,Asutosh College,Kolkata,1-4 Yrs,ProcurementTechnical trainingChemicalComplianceInventory managementEquipment maintenanceManagementTroubleshooting,30+ Days Ago,24-11-2024,Not disclosed
Support Staff,Chitkara International School,Chandigarh,2-5 Yrs,RelationshipWorkflow,30+ Days Ago,24-11-2024,Not disclosed
Admission Officer,Indian Institute Of Commerce Lakshya,Kochi,1-3 Yrs,CounsellorMalayalamSalesB2CManagementb2c salesIndividual ContributorCounselling,30+ Days Ago,24-11-2024,Not disclosed
Academic Coordinator,Indian Institute Of Commerce Lakshya,Kochi,1-4 Yrs,Branch HeadAcademic CoordinatorAcademicsCoordinationHeading branch,30+ Days Ago,24-11-2024,Not disclosed
UPSC Translator English & Hindi,Khan Global Studies,Noida,1-4 Yrs,BasicQuality standardsTranslationExcelTranslatorMS Office toolsPowerpointQuality,30+ Days Ago,24-11-2024,Not disclosed
UPSC Content Writer and Reviewer (Hindi),Khan Global Studies,Noida,1-4 Yrs,BasicContent managementContent optimizationManagement systemsProductionContent writingResearchSEO,30+ Days Ago,24-11-2024,Not disclosed
UPSC Content Writer and Reviewer (English),Khan Global Studies,Noida,1-5 Yrs,BasicContent managementContent optimizationManagement systemsScript writingContent writingContent editingResearch,30+ Days Ago,24-11-2024,Not disclosed
Subject Matter Expert (SSC Exams),Khan Global Studies,Noida,2-4 Yrs,Quality standardsExcelTime managementMS WordSubject Matter ExpertResearchMS OfficeContent development,30+ Days Ago,24-11-2024,Not disclosed
Subject Matter Expert (Defence Exams),Khan Global Studies,Noida,2-4 Yrs,Quality standardsExcelTime managementNDAMS WordSubject Matter ExpertResearchMS Office,30+ Days Ago,24-11-2024,Not disclosed
Studio Operator,Khan Global Studies,Noida,1-3 Yrs,Interpersonal skillsResource utilizationTime managementManagementTroubleshootingTechnical supportMonitoringInterpersonal,30+ Days Ago,24-11-2024,Not disclosed
SME For Quantitative Aptitude & Reading Comprehension,Khan Global Studies,Noida,2-4 Yrs,Computer scienceExcelContent optimizationTime managementAnalyticalPersonality developmentNDAMS Word,30+ Days Ago,24-11-2024,Not disclosed
SEO Specialist,Khan Global Studies,Noida,3-4 Yrs,CSSIntegrated marketingWeb technologiesCompetitive analysisHTMLResearchSEOMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Power Point Developer and Editor,Khan Global Studies,Noida,1-3 Yrs,GraphicsBasicAnimationPowerpointEditorDevelopmentEditing,30+ Days Ago,24-11-2024,Not disclosed
NEET SME & Content Developer,Khan Global Studies,Noida,2-5 Yrs,Analytical skillsUsagePublishingJEEMS OfficeTestingAnalyticsAnalytical,30+ Days Ago,24-11-2024,Not disclosed
MP-PSC Content Writer and Reviewer (English),Khan Global Studies,Noida,1-4 Yrs,BasicContent managementContent optimizationManagement systemsScript writingContent writingContent editingResearch,30+ Days Ago,24-11-2024,Not disclosed
Graphics Designer,Khan Global Studies,Noida,2-3 Yrs,GraphicsGraphic designingUsageIllustratoradobe creative suiteSocial mediaAnimationManagement,30+ Days Ago,24-11-2024,Not disclosed
DTP Operator,Khan Global Studies,Noida,2-3 Yrs,GraphicsDTPTypesettingGraphic designingPublishingPDFIllustratorSocial media,30+ Days Ago,24-11-2024,Not disclosed
CSAT Content Developers & Mentors (English & Hindi),Khan Global Studies,Noida,1-4 Yrs,CSATQuantitative analysisTestingQuantitativeMentoringAnalysisEnglishDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Copy Evaluator,Khan Global Studies,Noida,2-4 Yrs,AnalyticalEvaluatorEvaluationAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Content Reviewers- UPSC,Khan Global Studies,Noida,1-5 Yrs,CivilResearchContent ReviewContentReview,30+ Days Ago,24-11-2024,Not disclosed
Tele Callers / Call representative,VENKATESHWARA GROUP OF INSTITUTIONS (VGI),Meerut,2-5 Yrs,Lab AssistantLawAssociate ProfessorPharmacyAssistant ProfessorCbseTeachingtelecalling,30+ Days Ago,24-11-2024,Not disclosed
Creative Content Producer,PALA NEET ACADEMY,"Kochi, Thrissur, Kozhikode, Thiruvananthapuram",1-6 Yrs,Productioncreative contentContentCreative,30+ Days Ago,24-11-2024,Not disclosed
Executive,Indian Institute of Plantation Management (IIPMB),Nagpur,2-7 Yrs,Interpersonal skillsExecutive LogisticsExcelIT skillsPowerpointPrint mediaStatisticsAdvertising,30+ Days Ago,24-11-2024,Not disclosed
TGT science teacher,Educohire,Pali,1-5 Yrs,tgtbedchemistrybiologychemmathematicsbotanytutoring,30+ Days Ago,24-11-2024,Not disclosed
Associate - Sales,KC Overseas Education,Nagpur,1-3 Yrs,customer serviceconvincing powerbusiness developmentretail salescorporate salessalesexcelinside sales,30+ Days Ago,24-11-2024,Not disclosed
Manager Allied Services,KC Overseas Education,Nagpur,3-6 Yrs,Analytical skillsBusiness administrationReport generationComplianceAccountingFinanceForex operationspayment gateways,30+ Days Ago,24-11-2024,Not disclosed
"MSc. Mathematics & BEd., 11th and 12th Lecturer, JEE trainer.",Saraswathi Vidyalai,Tadepalligudem(Prathipadu),1-5 Yrs,Teaching MathematicsMathematicsLecturer ActivitiesEducationTeachingJEETrainingBed,25 Days Ago,24-11-2024,3-5 Lacs PA
Senior Executive - Training,Village Financial Services,Kochi,5-7 Yrs,TrainingBengaliExcelNBFCMS OfficemicrosoftPowerpointExecutive Training,30+ Days Ago,24-11-2024,Not disclosed
Field Application Engineer,Edutech Learning Solutions Pvt Ltd,Vadodara,2-7 Yrs,TrainingEmbedded systemsTechnical supportElectronics engineeringSystemTechnicalApplicationField,30+ Days Ago,24-11-2024,Not disclosed
IT Executive,Ramagya School,Noida,3-8 Yrs,IT Executive,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Kolkata,1-5 Yrs,Relationship ManagerManagementRelationshipRelationship management,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],"New Delhi, Jaipur",1-5 Yrs,Relationship ManagerRelationship managementManagementRelationship,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],"Tiruchirapalli, Chennai, Coimbatore",1-5 Yrs,Relationship ManagerManagementRelationship managementRelationship,30+ Days Ago,24-11-2024,Not disclosed
HNI Relationship Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Kolkata,1-5 Yrs,HNI Relationship ManagerManagementHNIRelationshipRelationship management,30+ Days Ago,24-11-2024,Not disclosed
Equity Dealer,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Kolkata,1-5 Yrs,EquityEquity SettlementDealing,30+ Days Ago,24-11-2024,Not disclosed
Equity Dealer,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],"Tiruchirapalli, Chennai, Coimbatore",1-5 Yrs,EquityEquity SettlementDealing,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Chennai,2-6 Yrs,performance monitoringcustomer relationshipteam managementchannel salesbusiness developmentcorporate salessalessales and marketing,30+ Days Ago,24-11-2024,Not disclosed
Privilege RM,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],"Jamnagar, Ahmedabad, Rajkot, Surat, Vadodara",1-5 Yrs,insuranceteam managementinvestment bankingclient servicinginvestmentbusiness developmentbanking operationsbanking products,30+ Days Ago,24-11-2024,Not disclosed
Preferred Relationship Manager,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Kolkata,1-5 Yrs,team managementclient servicingbusiness developmentbanking productsfinancial servicessalesmarketingrelationship management,30+ Days Ago,24-11-2024,Not disclosed
HNI RM Dealer,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Chennai,1-5 Yrs,tradinginsurancehniinvestment bankinginvestment advisoryinvestmentequitylife insurance,30+ Days Ago,24-11-2024,Not disclosed
Commodity Dealer,Anand Rathi Global Finance Ltd. [Formerly - Rathi Global Finance Ltd.],Kolkata,1-5 Yrs,tradingmcxteam managementback officeinvestment bankingodinbusiness developmentcapital market,30+ Days Ago,24-11-2024,Not disclosed
PGT History (CTET Cleared),Aadhunik Public School,Kangra,1-3 Yrs,tgtbedteaching englishmathematicstutoringteachingtraininghistory,30+ Days Ago,24-11-2024,Not disclosed
Coordinator,Leens Nestling,Gurugram,2-7 Yrs,risk managementstatutory complianceadministrationdocumentationirproblem solvinghrsdtraining,30+ Days Ago,24-11-2024,Not disclosed
"TGT (Biology, Physics, Chemistry), Librarian, Art & Craft","SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,1-6 Yrs,tgtcataloguinglibrary managementinformation managementlibrary scienceart and craftlibsysteaching,30+ Days Ago,24-11-2024,Not disclosed
PGT,"SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,1-5 Yrs,bedtgtteaching englishmathematicssociologytutoringteachingtraining,30+ Days Ago,24-11-2024,Not disclosed
Mother Teacher,"SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,3-8 Yrs,bedteaching englishclassroom managementmathematicspresentation skillstutoringteachingtraining,30+ Days Ago,24-11-2024,Not disclosed
Hostel Warden,"SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,3-8 Yrs,security managementwarden activitiesadministrationteachingoffice administrationhousekeepinghousekeeping managementcomputer,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,"SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,2-3 Yrs,visualforcebrandingsfdcbusiness developmentadvertisingtriggerstrackingdashboards,30+ Days Ago,24-11-2024,Not disclosed
Curriculum Developer - Coding / STEM,Robosmart Labs,Jaipur,1-5 Yrs,bedmathematicsacademicsgstteachingtrainingmentoringinstructional design,30+ Days Ago,24-11-2024,Not disclosed
Librarian,"British International School, Jaipur",Jaipur,1-5 Yrs,Librarian,30+ Days Ago,24-11-2024,Not disclosed
PRT SST,Sharda World School,Agra,5-7 Yrs,TrainingMINEducatorHoDAcademic CoordinatorTeachingEducationAcademics,30+ Days Ago,24-11-2024,Not disclosed
PGT Economics,Sharda World School,Agra,5-10 Yrs,EconomicsUsageCommerceMonitoringTeachingPGT,30+ Days Ago,24-11-2024,Not disclosed
Librarian,Sharda World School,Agra,5-10 Yrs,Library managementManager TechnologyMaterial selectionManagementPrincipalMaterialsTechnologyLibrary,30+ Days Ago,24-11-2024,Not disclosed
Customer Experience Specialist,IDP Connect,Chennai,2-5 Yrs,Manager TechnologyCustomer experienceResearchTestingTechnologyTechnology managementManagementSoftware testing,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager-Accounts,IDP Connect,Gurugram,3-5 Yrs,Assistant Manager AccountsManager TechnologyResearchTestingTechnologyTechnology managementAccount managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Assistant / Associate / Professor For Marketing,Chandigarh University,"Jalandhar, Ludhiana, Patiala, Amritsar",3-10 Yrs,SupervisorAssociate ProfessorEducational administrationAssistant AssociateMentorAssistant ProfessorResearchEducational marketing,30+ Days Ago,24-11-2024,Not disclosed
Dot Net Developer,Chandigarh University,Chandigarh,2-6 Yrs,Computer scienceCCodingAgileVisual StudioWindowsmicrosoftInformation technology,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Chandigarh University,Mohali,1-4 Yrs,Article writingContent strategySocial mediaJournalismContent writingCreative writingResearchSEO,30+ Days Ago,24-11-2024,Not disclosed
Associate Professor,Chandigarh University,Chandigarh,2-6 Yrs,Computer scienceProfessorInterpersonal skillsArtificial IntelligenceFocusTeaching AssociateHRResearch,30+ Days Ago,24-11-2024,Not disclosed
Associate Dean Academics,Chandigarh University,Chandigarh,8-14 Yrs,team managementmathematicsadministrationprofessor activitiespresentation skillsacademic administrationconvincing powertraining,30+ Days Ago,24-11-2024,Not disclosed
Assistant/Associate/ Professor,Chandigarh University,Mohali,2-5 Yrs,Computer scienceProposal writingAnalyticalArtificial IntelligenceMachine learningResearchCounsellingAndroid,30+ Days Ago,24-11-2024,Not disclosed
