roles,companies,locations,experience,skills,Dates,PresentDate,salary
Experienced Financial Professional,Addition Wealth,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-5 Yrs,Investment advisoryfinancial productsFinanceFocusFinancial planningManager TechnologyWellnessBudgeting,30+ Days Ago,24-11-2024,Not disclosed
Principal Engineer - Integrations and Connectors,Avalara,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,AutomationSAPXMLTechnical leadershipAgileJSONOraclemicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Sales Engineer / Sr. Sales Engineer,Geba Cables And Wires India,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-6 Yrs,SalesISOAnalyticalCorporateIT skillsMS OfficeKey account managementLogistics,30+ Days Ago,24-11-2024,Not disclosed
Outreach Specialist,Capitalxai,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-3 Yrs,Analytical skillsCopy writingEmail marketingVenture capitalDatabaseManager TechnologyMarketing communicationPromotional strategies,30+ Days Ago,24-11-2024,Not disclosed
Investment Associate,Capitalxai,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-7 Yrs,investment associateBusiness administrationInvestment analysisDue diligenceInterpersonal skillsNetworkingAnalyticalVenture capital,30+ Days Ago,24-11-2024,Not disclosed
Process Executive III,Patra India,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,Manager Quality AssuranceData managementStaffingMISBack officeAccount managementManager Quality ControlOutsourcing,30+ Days Ago,24-11-2024,Not disclosed
Corporate lawyer,MBG Corporate Services,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-7 Yrs,Legal AssociateContract managementLabour lawsConsultingLegalMetrologyStrategic alliancesIPR laws,30+ Days Ago,24-11-2024,Not disclosed
Retail Sales Sr. Manager R M Insurance,RM Insurance Broking,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-7 Yrs,Direct salesInterpersonal skillsSales strategyTeam managementSalesSenior managementSales analyticsSales initiatives,30+ Days Ago,24-11-2024,Not disclosed
Motor Underwriting Manager R M Insurance,RM Insurance Broking,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-7 Yrs,Motor insuranceBusiness administrationAnalytical skillsInterpersonal skillsClaimsSalesSenior managementUnderwriting,30+ Days Ago,24-11-2024,Not disclosed
Sr. Manager/Manager R M Insurance,RM Insurance Broking,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-8 Yrs,Motor insuranceBusiness administrationClaimsInsurance claimsRelationshipCustomer serviceManagementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Corporate Sales Assistant Manager,RM Insurance Broking,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Business administrationInterpersonal skillsSales strategyClaimsSenior managementTime managementAnalyticalUnderwriting,30+ Days Ago,24-11-2024,Not disclosed
Lead SecOps Engineer,Tala,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-13 Yrs,Computer scienceAutomationProduct engineeringLinuxAccess managementApplication securityMonitoringFinancial services,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Probus Insurance Broker,"Kolkata, Mumbai, Indore, New Delhi, Pune, Lucknow, Chennai, Ahmedabad, Jaipur, Bengaluru",1-6 Yrs,Excellent communicationRelationshipManagementRelationship managementCommunication skills,30+ Days Ago,24-11-2024,Not disclosed
Sales Officer - Direct Channel,ESAF Small Finance Bank (ESAF SFB),"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-2 Yrs,Team managementSalesBranch bankingNBFCBranch operationsBankingBranch salesGold loan,30+ Days Ago,24-11-2024,Not disclosed
Business Analyst - Commercial Insurance,Coverforce,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-4 Yrs,Agency managementData analysisExcelBusiness AnalystSenior managementManagement systemsSubject Matter ExpertInsurance underwriting,30+ Days Ago,24-11-2024,Not disclosed
Social Media Producer,Lab49,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,Supply chainStrategy consultingAutomationelectronic tradingSocial mediaFinanceBankingInfrastructure,30+ Days Ago,24-11-2024,Not disclosed
Sr. Software Engineer 2 - Money Experience Web Frontend,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-12 Yrs,Computer scienceSystem architectureSoftware designFront endPublishingTesting toolsCodingFlex,30+ Days Ago,24-11-2024,Not disclosed
Software Engineer 3 (Full Stack) - Developer Experience,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,Computer scienceSystem architectureSoftware designFront endCodingQuality systemsData structuresSoftware Engineer 3,30+ Days Ago,24-11-2024,Not disclosed
Software Engineer 2,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-6 Yrs,Computer scienceSystem architectureSoftware designFront endCodingQuality systemsData structuresSoftware Engineer 2,30+ Days Ago,24-11-2024,Not disclosed
Machine Learning Engineer (I3),Avalara,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Data analysisData managementImage processingDebuggingMachine learningData structuresHTMLDistribution system,30+ Days Ago,24-11-2024,Not disclosed
Associate - Business Development,Inflection Point Ventures,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Relationship managementData analysisNetworkingWealth managementStrategic partnershipsAnalyticalRelationship buildingBusiness Development Associate,30+ Days Ago,24-11-2024,Not disclosed
Senior Backend Software Engineer - Developer Experience,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-13 Yrs,Computer scienceSystem architectureSoftware designBackendFront endCodingJavascriptData structures,30+ Days Ago,24-11-2024,Not disclosed
"Manager, Data Analytics",MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-7 Yrs,Career developmentLogistic regressionData analysisAnalyticalMachine learningData miningEconometricsOperations,30+ Days Ago,24-11-2024,Not disclosed
Devops Lead,Camions Logistics Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-9 Yrs,Web technologiesdevopsInfrastructureAutomation systemsautomationsystem,30+ Days Ago,24-11-2024,Not disclosed
Commodity PCG Advisor- Only Advising - No Cross Sales,BROKINGCAREER.IN,"Kolkata, Hyderabad, Pune, Ahmedabad, Chennai, Delhi / NCR, Mumbai (All Areas)",1-6 Yrs,investment advisorrevenue generationhniClient Acquisitionshare tradingadviosrinvestment protfoliobrokage,10 Days Ago,24-11-2024,Not disclosed
PCG Advisor / HNI Advisor- A Leading stock Broking House,BROKINGCAREER.IN,"Kolkata, Hyderabad, Pune, Ahmedabad, Rajkot, Surat, Delhi / NCR, Vadodara, Mumbai (All Areas)",2-7 Yrs,pcg advisorinvestment advisorrevenue generationhniClient Acquisitionshare tradingadviosrinvestment protfolio,10 Days Ago,24-11-2024,5-15 Lacs PA
Relationship Manager - Sales - Stock broking firm - 100 Openings,BROKINGCAREER.IN,"Kolkata, Bhopal, Gwalior, Indore, Hyderabad, Pune, Ahmedabad, Delhi / NCR, Mumbai (All Areas)",1-6 Yrs,SALESsaving accountcasaHNIcross sellingequityWEALTHequity dealer,10 Days Ago,24-11-2024,3-4.5 Lacs PA
Commodity Dealer / Advisor - A Leading stock Broking House,BROKINGCAREER.IN,"Kolkata, Hyderabad, Pune, Ahmedabad, Rajkot, Surat, Delhi / NCR, Vadodara, Mumbai (All Areas)",1-6 Yrs,commodityinvestment advisorrevenue generationhnicomtrademcxClient AcquisitionCommodities,10 Days Ago,24-11-2024,Not disclosed
Manager - Wealth Management Group,Way2Wealth,"Kolkata, Mumbai, Visakhapatnam, Hyderabad, New Delhi, Pune, Chennai, Bengaluru",4-8 Yrs,insuranceteam managementinvestment bankinginvestmentbusiness developmentbanking operationsaccountingfinancial services,30+ Days Ago,24-11-2024,Not disclosed
"Markets Governance, Risk and Controls Manager",Lab49,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-9 Yrs,ISMSISOProject managementInformation securityRisk assessmentNISRisk managementInformation technology,30+ Days Ago,24-11-2024,Not disclosed
Architect,Avalara,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-11 Yrs,Product managementProduct engineeringArchitectureGCPData modelingDatabase designArchitectural designSoftware development life cycle,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Wealthway Auxiliary Training,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,brokerageteam managementmarket developmentchannel salescustomer servicesales activitiesbusiness developmentb2c sales,30+ Days Ago,24-11-2024,Not disclosed
Channel Partners - Manager/Sr.Manager/AVP,Purnartha Investment Advisers Pvt Ltd,"Kolkata, Mumbai, Hyderabad, New Delhi, Pune, Chennai, Ahmedabad, Bengaluru",3-8 Yrs,Channel Partners - Manager/Sr.Manager/AVPManagementChannel partnersAvpChannel,30+ Days Ago,24-11-2024,Not disclosed
"Sr Manager, Leadership Development",Patra India,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",9-13 Yrs,TrainingLeadership developmentLMSPeople developmentInstructional designManagement systemsDesign developmentManagement,30+ Days Ago,24-11-2024,Not disclosed
Test Analyst,Link Group,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,Functional testingIntegration testingTest executionTest designRegression testingSeleniumTest casesContinuous improvement,30+ Days Ago,24-11-2024,Not disclosed
Senior Workday HCM Business Systems Analyst,Avalara,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-12 Yrs,Business processInterpersonal skillsPayrollHCMData modelingHRISAnalyticalArchitectural design,30+ Days Ago,24-11-2024,Not disclosed
Devops Lead,Jeeves,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Computer scienceAutomationorchestrationdevopsDisaster recoveryTroubleshootingSSLDistribution system,30+ Days Ago,24-11-2024,Not disclosed
"Manager , Technical Support Engineers",Redis Labs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-6 Yrs,UnixNoSQLorchestrationLinuxNetworkingRelationship buildingOperationsTechnical support,30+ Days Ago,24-11-2024,Not disclosed
Lead Software Engineer - Developer,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-20 Yrs,Product managementSystem architectureSoftware designFront endCodingJavascriptData structuresScrum,30+ Days Ago,24-11-2024,Not disclosed
Backend Software Engineer - Developer,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-7 Yrs,System architectureSoftware designBackendFront endCodingQuality systemsJavascriptData structures,30+ Days Ago,24-11-2024,Not disclosed
Staff Software Engineer,Oportun,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-12 Yrs,HibernateAutomationSoftware designCodingDomain ExpertProject managementMySQLData structures,30+ Days Ago,24-11-2024,Not disclosed
Staff Data Engineer,Oportun,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-12 Yrs,Computer scienceCodingProject managementPostgresqlMySQLAgileScrumApache,30+ Days Ago,24-11-2024,Not disclosed
Sr. Software Engineer (AI/ML),Oportun,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-9 Yrs,Computer scienceSoftware designVersion controlGITProject managementMachine learningData structuresData quality,30+ Days Ago,24-11-2024,Not disclosed
Sr. Software Engineer,Oportun,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-6 Yrs,Software designManual testingVersion controlJavascriptData structuresHTMLTroubleshootingMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Software Engineer - Backend,Coverforce,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-8 Yrs,Agency managementSystem architectureBackendFront endManagement systemsUnderwritingCorporateJavascript,30+ Days Ago,24-11-2024,Not disclosed
Data Scientist,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Logistic regressionData analysisAnalyticalMachine learningData miningEconometricsOperationsTeam building,30+ Days Ago,24-11-2024,Not disclosed
Senior Frontend Software Engineer - Developer Experience,MX Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-9 Yrs,Computer scienceSystem architectureSoftware designFront endCodingJavascriptData structuresDistribution system,30+ Days Ago,24-11-2024,Not disclosed
Solution Architect,Blume Ventures,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-13 Yrs,hiveSystem engineeringNoSQLsparkData structuresbig dataSolution ArchitectPython,30+ Days Ago,24-11-2024,Not disclosed
Lead Engineer,Blume Ventures,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,BackendPublishingWeb servicesData processingDeploymentSQLPythonWeb technologies,30+ Days Ago,24-11-2024,Not disclosed
Administrative Assistant,New Delux Logistics,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,AdministrationAnalyticalLegalPackagingHR policiesRoutingOffice managementResearch,30+ Days Ago,24-11-2024,Not disclosed
NodeJs Developer,Blockchain Solutions Network,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-7 Yrs,Socket programmingBackendCommunication protocolsManager Quality AssuranceWeb developmentDebuggingMongoDBTest cases,30+ Days Ago,24-11-2024,Not disclosed
Credit Risk Portfolio Manager,Prodigy Finance,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-9 Yrs,SASSimulationFinanceReconciliationCash flowBusiness strategyMS OfficeOperations,30+ Days Ago,24-11-2024,Not disclosed
Key Account Manager,CHOLAMANDALAM SECURITIES (CSEC),"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Ahmedabad, Bengaluru",2-7 Yrs,Key Account ManagerKeyKey accountsManagementKey account managementAccounting,15 Days Ago,24-11-2024,Not disclosed
AVP Legal,Sumitomo Mitsui Banking Corporation (SMBC),"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10 Yrs,ForexLaw enforcementLegal complianceLitigationBanking lawAnti money launderingBack officeHR,15 Days Ago,24-11-2024,Not disclosed
Sr. Manager\/Manager-Business Development Desk,MBG Corporate Services,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,Customer acquisitionOutboundSales strategyNetworkingProject managementCorporate brandingCorporateStrategy development,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Dealmoney,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,NSERetailData analysisFinanceRelationshipResearchServicingMonitoring,30+ Days Ago,24-11-2024,Not disclosed
CUSTOMER RELATIONSHIP OFFICER,Peerless Financial Products Distribution,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-3 Yrs,Service deliveryCROAdministrationSFDCBranch operationsCustomer relationshipCash managementCustomer service,18 Days Ago,24-11-2024,Not disclosed
Position 124-07 - M365/SharePoint - Administrator/Developer,Citco,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-12 Yrs,AutomationjQueryWeb developmentJavascriptWorkflowHTMLWindowsmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Asset Sales Analyst II,Cardinal Financial,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-7 Yrs,Computer scienceLoansData analysisExcelMortgagerisk modelingloan salesSales Analyst,30+ Days Ago,24-11-2024,Not disclosed
Accounting Associate,Crediblecfo,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-2 Yrs,TallyBudget preparationFinancial reportingComplianceAccounts AssociateAccount managementForecastingAccounting software,30+ Days Ago,24-11-2024,Not disclosed
Global Tax and Compliance Manager,Toku,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-8 Yrs,PayrollUS GAAPReconciliationTransfer pricingBillingVATBudgetingForecasting,30+ Days Ago,24-11-2024,Not disclosed
Brinc Accelerator Program - Freelance,Brinc,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-9 Yrs,Due diligenceNetworkingFocusShapingVenture capitalTransitionResearchInvestment,30+ Days Ago,24-11-2024,Not disclosed
"AVP/VP, Strategic Initiatives",Impact Investment Exchange,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",11-17 Yrs,Coofinancial productsProject managementFinanceBankingFund raisingOperationsCorporate strategy,30+ Days Ago,24-11-2024,Not disclosed
Senior Data Architect,Aspire,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,Data analysisData managementFinancial reportingTroubleshootingData miningRisk managementBusiness intelligenceMonitoring,22 Days Ago,24-11-2024,Not disclosed
Assistant Manager - Data Analytics (Operations),Aspire,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Data analysisData managementFinancial reportingBusiness analysisVLOOKUPRisk managementBusiness intelligenceAnalytics,22 Days Ago,24-11-2024,Not disclosed
Periodic Review (Associate) Manager,Aspire,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,Manager Quality AssuranceLegal complianceHP data protectorRisk assessmentProcess improvementAnalyticalManager Quality ControlContinuous improvement,22 Days Ago,24-11-2024,Not disclosed
AML QA Analyst,Aspire,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-3 Yrs,Data analysisManager Quality AssuranceAnalyticalConsultingData processingRisk managementContinuous improvementMonitoring,22 Days Ago,24-11-2024,Not disclosed
Private Equity Intelligence Analyst,Gain.pro,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-5 Yrs,financial analysisventure capitalequity researchdcfprivate equityinvestment bankinghedge fundsbusiness development,30+ Days Ago,24-11-2024,Not disclosed
VP- Data Intelligence Group,Tresvista Financial Services,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",7-12 Yrs,AI/MLAzure CloudLLMAWSJavaCNNGenerative AIRNN,24 Days Ago,24-11-2024,Not disclosed
Associate - Data Intelligence group (DE),Tresvista Financial Services,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",4-8 Yrs,Big DataAirflowPysparkApache FlinkHadoopSparkSQLKafkaMapreduce,24 Days Ago,24-11-2024,Not disclosed
Business Development Manager (B2B) Sales,Globe Capital,"Ludhiana, Kolkata, Mumbai, New Delhi, Pune, Lucknow, Chennai, Ahmedabad, Rajkot",4-9 Yrs,TrainingSUBPDFRelationshipBusiness planningB2B SalesClient acquisitionRevenue generation,30+ Days Ago,24-11-2024,Not disclosed
Backend Sales Support / Sales Coordinator,Probus Insurance Broker,"Guwahati, Ludhiana, Kolkata, Mumbai, Pune, Lucknow, Chennai, Ahmedabad",1-3 Yrs,BackendSales CoordinatorSales processManagementSales supportProcessSales coordinationSales,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - Banking & insurance,Sforce Services,"Hyderabad, Pune, Mumbai (All Areas)",2-5 Yrs,SalesBancaBFSICross SalesFMCGManagerMarketingKotak,14 Days Ago,24-11-2024,3-5.5 Lacs PA
AI/ML Engineer,8vdx,"Mumbai, Pune, Bengaluru",1-5 Yrs,BackendArchitecturePostgresqlDjangoMySQLSystem integrationSystem designOperations,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - PMS (In a Top Mutual Fund House),Manzil Placement,"Indore, Pune, Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-10 Yrs,Priority BankingPMSAifwealthHNIPremier BankingPrivate BankingCross Selling,10 Days Ago,24-11-2024,Not disclosed
Manager - Wealth Management Group,Way2Wealth,"Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru",3-6 Yrs,RetailInsurance salesSalesWealth managementConceptualizationAdvisoryHNI client handlingInvestment,30+ Days Ago,24-11-2024,Not disclosed
Equity Dealer,Arihant Capital,"Mehsana, Bhopal, Mumbai, Indore, Hyderabad, Pune, Ahmedabad, Bengaluru",1-5 Yrs,financial analysistradingcustomer relationshiptrade executionstock marketinvestmentequitytrade,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Arihant Capital,"Mehsana, Bhopal, Mumbai, Indore, New Delhi, Pune, Ahmedabad, Gurugram, Bengaluru",1-5 Yrs,SUBOutboundInterpersonal skillsPDFChannel salesRelationshipBusiness strategyPowerpoint,30+ Days Ago,24-11-2024,Not disclosed
Direct sales marketing /Tvs insurance broking,Tvs Insurance Broking,"Hyderabad, Pune, Mumbai (All Areas)",4-6 Yrs,Advisory ServicesMotor InsuranceLead GenerationBrokerBrokingInsurance BrokingMotorsGeneral Insurance Sales,9 Days Ago,24-11-2024,5.5-6 Lacs PA
Area Sale Manager - AIF/PMS (IN TOP AMC Company),Manzil Placement,"Indore, Pune, Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-10 Yrs,PMSAifWealth ManagementHNIHNI SalesMFNdsInvestment Products,10 Days Ago,24-11-2024,Not disclosed
Regional Training Manager- Bancassurance & TPD Alliances- Life Ins. Co,"MNC in Banking, Broking, Wealth Management Services, Mutual Fund, Life/ General/ Health Insurance Co","Hyderabad, Pune, Mumbai (All Areas)",7-12 Yrs,TrainingLead process of on-boarding new WRMsManage key stakeholders which include NRM-AffluentSeller ActivationTo collaborate with Banca training team for seamless execution of learning journeyBanca TrainingConduct monthly reviews on training agendaAgenda,11 Days Ago,24-11-2024,11-21 Lacs PA
max Life insurance/ADRV Channel/Mumbai/pune/Banglore/mysuru,Max Life Insurance,"Mysuru, Pune, Bengaluru, Mumbai (All Areas)",1-4 Yrs,General InsuranceLife InsuranceInsurance BrokingAdvisoryHealth InsuranceBrokingInsuranceChannel,12 Days Ago,24-11-2024,"50,000-1.5 Lacs PA"
Investment Consultant,XIPHIAS IMMIGRATION PVT LIMITED,"Mumbai, New Delhi, Pune, Bengaluru",3-10 Yrs,Career developmentBasicManager Client ServicingWeb technologiesClient servicingProject managementIT skillsHTTP,30+ Days Ago,24-11-2024,Not disclosed
Accounts Receivable Associate,ORIX Auto Infrastructure Services (OAIS),"Mumbai, Hyderabad, Pune",2-7 Yrs,Credit ControlReconciliationAccounts ReceivableCreditAccountingControlReceivable,17 Days Ago,24-11-2024,Not disclosed
FLS- Prahri/Param Manager | Defence South |,Pramerica Life Insurance,"Hyderabad, Chennai, Bengaluru",1-6 Yrs,Life InsuranceBfsiAgency SalesDefence SalesDefenceAgency DevelopmentBancaAgency Channel,18 Days Ago,24-11-2024,2-3.75 Lacs PA
IAM Developer,Gallagher Service Center (GSC),"Mumbai, Pune, Bengaluru",3-5 Yrs,Access managementConsultingActive directoryTroubleshootingRisk managementTechnical supportSDLCSQL,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Rupeezy,"Kolkata, Mumbai, New Delhi, Pune, Chennai, Ahmedabad, Vadodara",2-5 Yrs,Business AssociateClient satisfactionFinanceRelationshipManagementStock brokingBrokingStock,30+ Days Ago,24-11-2024,Not disclosed
Full Stack Developer,Cashinvoice,"Mumbai, New Delhi, Pune, Bengaluru",2-6 Yrs,Supply chainVersion controlGITCodingdata securityMySQLIntegration testingHTML,30+ Days Ago,24-11-2024,Not disclosed
Manager,SS&C Technologies,"Mumbai, Navi Mumbai, Hyderabad, Pune",5-10 Yrs,Performance tuningManager Quality AssuranceFront endCodingHealthcareStored proceduresFinancial servicesPython,25 Days Ago,24-11-2024,Not disclosed
Retail Sales Manager,Mialtus Insurance,"Jalgaon, Vapi, Mumbai, Nashik, Mangaluru, Mysuru, Pune, Ahmedabad, Ahmednagar, Surat, Bengaluru, Aurangabad",1-4 Yrs,Sales HeadChannel HeadUnderwritingStrategy formulationChannel salesSales initiativesBudgetingOperations,30+ Days Ago,24-11-2024,Not disclosed
"Private Banker(Wealth Management)/Mumbai,Pune,Kerala/Geojit Finance",Huntsmen & Barons,"Hyderabad, Pune, Mumbai (All Areas)",10-20 Yrs,Wealth ManagementPMSMFAifPrivate BankingMutual FundsPrivate WealthManagement,28 Days Ago,24-11-2024,30-45 Lacs PA
Wealth Manager-Hyderabad,upGrad,"Hyderabad, Pune, Mumbai (All Areas)",10-20 Yrs,Wealth ManagementPrivate BankingUltra HniHNI Client HandlingClient handlingUltraHNIClient,30 Days Ago,24-11-2024,15-30 Lacs PA
Lead Software Engineer - Java Full stack,SS&amp;amp;amp;amp;amp;C GlobeOp,"Mumbai, Thane, Hyderabad, Pune",5-8 Yrs,RDBMSTDDMutual fundsHealthcareHTMLApplication developmentMVCUnit testing,30+ Days Ago,24-11-2024,Not disclosed
Associate Wealth Manager,Vivekam Financial Services,Hyderabad/Secunderabad,0-5 Yrs,Wealth ManagementRelationship ManagementStock MarketCustomer SupportFinancial ServicesMutual FundsMS OfficeStock,5 Days Ago,24-11-2024,2-6 Lacs PA
Business Process Executive,Gallagher Service Center (GSC),"Mumbai, Pune, Bengaluru",1-5 Yrs,BPOglobal operationsAdministrationBusiness Process ExecutiveConsultingCustomer serviceMS OfficeRisk management,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,India Top Most Broking House,"Kolkata, Pune, Mumbai (All Areas)",1-6 Yrs,CasaDirect MarketingCredit Card SalesInsurance BrokingBrokingCreditSalesDirect,9 Days Ago,24-11-2024,3.25-5.5 Lacs PA
India first life/orai/khojap/azad nagar/Banca,india first life insurance,"Orai, Pune, Mumbai (All Areas)",1-4 Yrs,General InsuranceLife InsuranceBanca SalesBancassuranceHealth InsuranceSalesBancaInsurance,10 Days Ago,24-11-2024,"50,000-1.5 Lacs PA"
Elite Manager | Life insurance | Agency Sales,Core Connect Hr Consultants,"Bhopal, Mumbai, Chandigarh, New Delhi, Kanpur, Pune, Lucknow, Ahmedabad",4-8 Yrs,Relationship BuildingGo GetterTied ChannelAgency ChannelTeam BuildingAgent RecruitmentInsurance SalesResult orientation,10 Days Ago,24-11-2024,6-8 Lacs PA
Regional Sales Head- MRTA/ Credit Life Channel- TOP Life Insurance Com,"MNC in Banking, Broking, Wealth Management Services, Mutual Fund, Life/ General/ Health Insurance Co","Pune, Chennai, Mumbai (All Areas)",10-20 Yrs,Credit Life ChannelSelling Life Insurance through Home Loans & MortgageSelling policies to all Banks Loan CustomersStrategyPromoting Life Insurance through Personal LoanLeading MRTA Channel Sales TeamCross selling Insurance through Loan ProductsChannel sales,11 Days Ago,24-11-2024,18-32.5 Lacs PA
Agency Manager,Cigna TTK,"Karimnagar, Warangal, Hyderabad/ Secunderabad",1-6 Yrs,Agency SalesAgent RecruitmentHealth InsuranceAgency DevelopmentBfsi SalesInsurance SalesBusiness DevelopmentAgency management,11 Days Ago,24-11-2024,2-4 Lacs PA
